,country,emissions_baseline_year,emissions_factor,energy_consumption_baseline_year,mwh_energy_consumption_from_electricity,mwh_energy_consumption_from_fossil fuels,mwh_energy_consumption_from_heat/cold,mwh_energy_consumption_from_renewables,mwh_energy_consumption_industry,mwh_energy_consumption_municipal,mwh_energy_consumption_other,mwh_energy_consumption_public lighting,mwh_energy_consumption_residential,mwh_energy_consumption_tertiary,mwh_energy_consumption_transport,mwh_per_capita,name,percent_emissions_industry,percent_emissions_municipal,percent_emissions_non-energy related,percent_emissions_other,percent_emissions_public lighting,percent_emissions_residential,percent_emissions_tertiary,percent_emissions_transport,percent_energy_consumption_from_electricity,percent_energy_consumption_from_fossil fuels,percent_energy_consumption_from_heat/cold,percent_energy_consumption_from_renewables,percent_energy_consumption_industry,percent_energy_consumption_municipal,percent_energy_consumption_other,percent_energy_consumption_public lighting,percent_energy_consumption_residential,percent_energy_consumption_tertiary,percent_energy_consumption_transport,tons_co2_industry,tons_co2_municipal,tons_co2_non-energy related,tons_co2_other,tons_co2_per_capita,tons_co2_public lighting,tons_co2_residential,tons_co2_tertiary,tons_co2_transport
5547,Spain,2005,IPCC,2005,4217.53,25537.34,,,,206.76,,266.56,5675.96,1950.82,21654.77,19.31,Santa Pau,,0.69,6.02,,1.38,22.02,8.59,61.30,14.17,85.83,,,,0.69,,0.90,19.08,6.56,72.78,,64.57354,560.78,,6.04,128.21536,2050.84894,799.99388,5709.33669
5548,Spain,2005,IPCC,2005,306021.9,684912.9,,300.8,624218,5380.4,,2714.7,94064.7,58965.4,205892.4,46.30,Santa Perpetua de Mogoda,61.38,0.55,2.07,,0.43,9.04,8.82,17.71,30.87,69.10,,0.03,62.97,0.54,,0.27,9.49,5.95,20.77,187648.972,1685.5469,6338.2,,14.28,1305.7707,27648.4307,26968.1284,54139.9502
5549,Spain,2007,IPCC,2007,138709.79,162138.23,,,,8045.14,2.9103830456734E-11,5208.83,91817.78,48889.56,146886.71,10.30,Santa Pola,,3.33,,0.00,2.24,37.94,19.46,37.03,46.11,53.89,,,,2.67,0.00,1.73,30.52,16.25,48.82,,3414.13256,,1.2392774806358E-11,3.51,2291.8852,38863.19206,19938.24682,37937.88651
5550,Italy,2007,IPCC,2007,8133.4,92154.9,,6708,,1102.1,,477.3,47281.4,19367.6,38767.9,25.25,Santa Sofia,,1.00,,,0.71,39.80,18.06,40.44,7.60,86.13,,6.27,,1.03,,0.45,44.19,18.10,36.23,,247.7245,,,5.86,175.1691,9885.2297,4485.3506,10043.1792
5551,Spain,2005,IPCC,2005,38020.73,44224.07,,30.7,6013.68,505.9,,2326.3,13089.9,38643.8,21695.9,28.69,Santa Susanna,4.03,0.69,13.05,,3.38,14.01,47.62,17.22,46.21,53.75,,0.04,7.31,0.61,,2.83,15.91,46.97,26.37,1333.86661,227.5465,4315,,11.53,1118.9503,4632.7003,15748.0204,5695.2247
5552,Italy,2005,IPCC,2005,9294.7,8196.42,,239.2,2387.89,675.6,,1065.9,6034.79,3865.22,3700.92,3.80,Santa Teresa Gallura,12.39,3.85,,1.48,7.87,33.26,26.73,14.43,52.42,46.23,,1.35,13.47,3.81,,6.01,34.04,21.80,20.87,810.87597,252.1368,,96.6,1.40,514.8297,2177.03502,1749.19628,944.24986
5553,Italy,2011,IPCC,2011,24673,11070,,240,1610,1447,1491,1108,12874,8798,8655,3.89,Santa Teresa di Riva,3.14,4.38,,3.82,3.46,39.02,27.34,18.84,68.57,30.76,,0.67,4.47,4.02,4.14,3.08,35.78,24.45,24.05,376.35,524.733,,456.864,1.30,414.392,4672.206,3273.622,2255.931
5554,Italy,2011,IPCC,2011,10509.84,10849.73,,118.35,,265.74,110.73,771.31,13518.93,888.61,5922.6,2.57,Santa Venerina,,1.31,,0.47,4.52,65.77,4.66,23.27,48.93,50.52,,0.55,,1.24,0.52,3.59,62.94,4.14,27.58,,87.03851,,31.10213,0.80,300.8109,4375.4325,309.79606,1548.37557
5555,Portugal,2010,IPCC,2010,21262.8,86208.5,,12271,672.2,900.9,2833.2,5050.1,21294.3,8943.1,80048.5,15.51,Santana,0.96,1.05,,2.54,7.18,15.42,10.68,62.17,17.76,72.00,,10.25,0.56,0.75,2.37,4.22,17.78,7.47,66.85,307.8676,338.7613,,817.4621,4.17,2312.9458,4966.1312,3440.3498,20021.985
5556,Romania,2008,IPCC,2008,9108,44424,,65347,5957,3702,,243,85990,,22987,9.14,Santana,14.20,5.50,1.21,,0.81,21.87,19.51,36.89,7.66,37.37,,54.97,5.01,3.11,,0.20,72.33,,19.34,2255.626,874.3855,193,,1.22,129.3975,3474.655,3099.69,5861.787
5557,Spain,2006,IPCC,2006,1330627,679983.68,,,931438.9,105812.43,,21689.22,1017992.97,169521.88,,11.06,Santander,54.03,6.00,,1.42,1.26,5.90,9.83,21.56,66.18,33.82,,,41.46,4.71,,0.97,45.32,7.55,,412627.4327,45791.15051,,10870.398,4.20,9608.32446,45094.28571,75098.19284,164648.58264
5558,Spain,,,,,,,,,,,,,,,,Santanyí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5559,Portugal,2006,IPCC,2006,246658.89,954187.42,,,212559.13,5268.54,,9131.34,150496.12,166460.02,656931.16,18.75,Santarém,18.69,0.51,,,1.00,13.68,15.01,51.10,20.54,79.46,,,17.70,0.44,,0.76,12.53,13.86,54.71,63021.20957,1732.61573,,,5.26,3369.46446,46110.80033,50597.43524,172280.68806
5560,Italy,2005,IPCC,2005,2864.05,14546.23,,1845.27,,472.96,,326.9,13731.06,1621.83,3102.8,14.77,Sante Marie,,3.61,,,3.44,62.41,12.89,17.65,14.87,75.54,,9.58,,2.46,,1.70,71.31,8.42,16.11,,165.56593,,,3.52,157.8927,2865.52301,592.00537,810.23934
5561,Spain,2007,IPCC,2007,2425,14022.77,,15080.22,328,274,21036.35,,1217,606,8066.65,36.07,Santiago de Calatrava,,,4.21,54.34,,,,41.45,7.69,44.48,,47.83,1.04,0.87,66.72,,3.86,1.92,25.59,,,212,2735.90836,5.76,,,,2086.6564
5562,Spain,2015,IPCC,2015,702442.7,1142314.06,,,652635.37,5994,,14740.1,342656.57,194631.42,634099.3,19.29,Santiago de Compostela,36.99,0.38,3.56,,1.01,18.51,10.96,28.58,38.08,61.92,,,35.38,0.32,,0.80,18.57,10.55,34.37,217610.11436,2236.0038,20969.2,,6.15,5969.7405,108906.24456,64503.72436,168134.3518
5563,Portugal,2008,IPCC,2008,85733.91,229905.82,,,,5098.74,,3690.7,58446.59,27876.15,220527.55,10.71,Santiago do Cacém,,2.15,,-0.00,1.68,22.00,12.68,61.49,27.16,72.84,,,,1.62,,1.17,18.52,8.83,69.87,,2116.14102,,-8.4037310443818E-13,3.33,1649.7429,21617.96277,12460.63905,60437.18787
5564,Spain,2007,IPCC,2007,9188,58749.07,,42065.2,196,1451,48570.84,,4615,2926,52243.41,28.10,Santiago-Pontones,0.43,3.21,3.63,9.49,,10.21,6.47,66.55,8.35,53.41,,38.24,0.18,1.32,44.15,,4.20,2.66,47.49,88.2,652.95,739,1929.91998,5.20,,2076.75,1316.7,13536.9684
5565,Spain,2007,IPCC,2007,24929,80511.21,,2268.48,,,46823.45,,,,60885.24,13.40,Santiponce,5.37,4.29,4.62,13.84,,17.04,7.26,47.57,23.14,74.75,,2.11,,,43.47,,,,56.53,1772.55,1417.5,1525,4572.7523,4.20,,5629.5,2398.5,15713.454
5566,Spain,2007,IPCC,2007,22119,71069.42,,52506.04,1294,1369,70873.04,,9171,10285,52702.42,29.59,Santisteban del Puerto,1.97,2.08,3.14,17.17,,13.94,15.63,46.07,15.18,48.78,,36.04,0.89,0.94,48.64,,6.29,7.06,36.17,582.3,616.05,931,5085.29867,6.01,,4126.95,4628.25,13640.0009
5567,Portugal,,IPCC,2008,34504,80591,,,14424,2704,,1501,22246,9731,64549,,Santo Amador (Freguesia),,,,,,,,,29.98,70.02,,,12.53,2.35,,1.30,19.32,8.45,56.05,,,,,,,,,
5568,Italy,2008,IPCC,2008,19656.4176,45493.097,,412.998,,1878,,752,39115,16179,7640,7.61,Santo Stafano di Magra,,2.70,,,1.89,55.41,29.80,10.20,29.98,69.39,,0.63,,2.86,,1.15,59.66,24.68,11.65,,513.1471752,,,2.22,358.704,10528.24103,5662.666653,1938.649676
5569,Italy,2013,IPCC,2013,3960,21133,,3761,4314.7,491.1,-0.59999999999903,280.6,17328.7,1356.2,5089.1,15.31,Santo Stefano Lodigiano,18.90,1.62,,-0.01,1.67,52.73,5.89,19.20,13.72,73.24,,13.03,14.95,1.70,-0.00,0.97,60.04,4.70,17.63,1273.6154,109.0626,,-0.70029999999995,3.58,112.24,3554.3007,397.2946,1294.197
5570,Italy,2011,IPCC,2011,11645,43358,,,2761,765,1064,484,26604,1060,22265,11.23,Santo Stefano Quisquina,8.51,1.67,,3.28,1.49,44.86,3.27,36.93,21.17,78.83,,,5.02,1.39,1.93,0.88,48.37,1.93,40.48,1333.563,261.029,,513.912,3.20,233.772,7031.065,511.98,5787.975
5571,Italy,2005,IPCC,2005,27506,49484,,,20184,1866,,519,36776,6757,10888,18.91,Santo Stefano Ticino,37.45,2.84,,,1.05,36.28,10.70,11.67,35.73,64.27,,,26.22,2.42,,0.67,47.77,8.78,14.14,8938.468,678.445,,,5.86,250.677,8659.532,2554.668,2785.794
5572,Italy,2005,IPCC,2005,6336,32544,,59,,1359,,392,20860,6167,10161,17.56,Santo Stefano al Mare,,2.84,,,1.84,51.16,18.73,25.43,16.27,83.58,,0.15,,3.49,,1.01,53.57,15.84,26.09,,292.221,,,4.63,189.336,5257.408,1925.157,2613.213
5573,Italy,2010,IPCC,2010,3776.42,16240.74,,,,179.67,,169.7,17908.85,1660.2,98.74,11.89,Santo Stefano di Rogliano,,1.13,,,1.56,82.03,15.28,,18.87,81.13,,,,0.90,,0.85,89.47,8.29,0.49,,60.65586,,,3.19,83.6621,4389.3856,817.39236,
5574,Italy,2005,IPCC,2005,328.3,1585.2,,184.5,,131.1,,32.3,1356.3,300.4,277.9,18.40,Santo Stefano di Sessanio,,5.74,,,3.10,55.26,21.50,14.40,15.65,75.56,,8.79,,6.25,,1.54,64.65,14.32,13.25,,28.9269,,,4.42,15.6009,278.4159,108.3103,72.5523
5575,Spain,2007,IPCC,2007,11802,34734.39,,13962.83,1058,3198,20876.64,,3619,3927,27820.57,25.45,Santo Tomé,3.21,9.70,3.09,12.58,,10.97,11.91,48.54,19.51,57.41,,23.08,1.75,5.29,34.51,,5.98,6.49,45.99,476.1,1439.1,459,1866.61893,6.24,,1628.55,1767.15,7203.4646
5576,Italy,2011,IPCC,2011,19546,16456,,,9510,999,160,575,5940,7050,11768,7.98,Santo stefano di Camastra,27.94,3.13,,0.37,1.87,18.71,21.28,26.70,54.29,45.71,,,26.42,2.77,0.44,1.60,16.50,19.58,32.69,3210.21,359.93,,42.39,2.55,215.05,2150.16,2445.56,3068.286
5577,Italy,2008,IPCC,2008,16597.34,83535.516,,854,6292,2860,,441.663,42559,4352,46840,17.41,Santorso,10.38,1.05,0.23,0.00,0.73,35.92,6.63,45.06,16.44,82.72,,0.85,6.09,2.77,,0.43,41.18,4.21,45.32,2805.618886752,284.370980941,61,1.4602046576329E-12,4.70,197.865024,9709.333434,1793.411616831,12180.026632
5578,Spain,,,,,,,,,,,,,,,,Santoña,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,Italy,2009,IPCC,2009,8349,12732.55,,4608,,679,,530,7340.55,4869,12271,10.32,Santu Lussurgiu,,3.13,4.25,,3.09,16.26,28.33,44.95,32.50,49.56,,17.94,,2.64,,2.06,28.57,18.95,47.77,,222.077,301,,2.85,218.89,1152.6279,2008.618,3187.27
5580,Italy,2005,IPCC,2005,42773,128040,,3092,45507,1643,2376,698,72815,28509,22357,18.32,Saonara,33.91,0.86,,1.42,0.69,35.72,15.88,11.52,24.60,73.63,,1.78,26.17,0.94,1.37,0.40,41.87,16.39,12.86,16661.515,422.015,,698.113,5.18,337.134,17553.241,7804.259,5662.335
5581,Italy,2011,IPCC,2011,8434.9,38004.7,,180.7,11353.4,604.8,771.5,741,9457.1,3574.1,20118.4,11.41,Saponara,22.33,1.67,,1.82,2.31,21.94,8.30,41.63,18.09,81.52,,0.39,24.35,1.30,1.65,1.59,20.29,7.67,43.15,2811.1486,209.9482,,229.5283,3.08,291.213,2762.2358,1045.2289,5241.923
5582,Italy,2010,IPCC,2010,6317.5,28503,,6953,,,,249,16270.5,20913,4341,31.96,Sappada,,,,,1.00,27.31,60.42,11.27,15.12,68.23,,16.64,,,,0.60,38.95,50.06,10.39,,,,,7.52,98.106,2684.352,5937.531,1107.569
5583,Bosnia-herzegovina,2008,IPCC,2008,672471.514,1643840.589,380363.69,79422,173789,9969.36,,25656,1474990.06,136655.31,955038.01,"6,170.88",Sarajevo,6.95,0.36,,,1.93,61.38,4.37,25.00,24.22,59.21,13.70,2.86,6.26,0.36,,0.92,53.13,4.92,34.40,71230.121,3724.4760815,,,"2,343.84",19755.12,628731.8302,44768.931005,256049.6302
5584,Italy,2005,IPCC,2005,22782,69569,,,27706,1127,,568,32568,16752,13632,17.36,Sarcedo,36.20,1.01,,,1.05,31.57,16.92,13.25,24.67,75.33,,,30.00,1.22,,0.62,35.26,18.14,14.76,9452.206,264.465,,,4.91,274.344,8242.096,4417.219,3460.484
5585,Italy,2009,IPCC,2009,1968.89,7916.6,,6031.84,,399.42,,156.59,8491.18,473.14,6397,11.31,Sarconi,,4.53,3.18,,2.38,28.46,7.18,54.28,12.37,49.74,,37.89,,2.51,,0.98,53.35,2.97,40.19,,135.23016,95.08,,2.12,70.93527,849.7949,214.33242,1620.8094
5586,Italy,2006,IPCC,2006,8142.02,6932.71,,2307.31,461.33,670.07,-1.5E-27,713.21,12665.64,2484.14,387.63,3.53,Sardara,4.32,4.67,,0.00,6.67,61.31,21.54,1.48,46.84,39.88,,13.27,2.65,3.85,-0.00,4.10,72.87,14.29,2.23,290.6379,314.68521,,5.8915006206917E-13,1.58,449.3223,4129.77292,1451.05993,99.90999
5587,Italy,2007,IPCC,2007,29277.61,145611.05,,10320.25,,3636.43,,829.06,126656.38,25686.08,28400.94,13.82,Sarezzo,,2.00,,-0.00,0.88,61.76,19.46,15.90,15.81,78.62,,5.57,,1.96,,0.45,68.39,13.87,15.33,,905.22983,,-1.7566481602671E-12,3.59,400.43598,28019.42697,8828.20304,7211.49519
5588,Italy,,IPCC,2007,8245.61,81445.92,,3149.79,,996.76,,652.13,58464.78,16339.68,16387.98,,Sarnico,,,,,,,,,8.88,87.73,,3.39,,1.07,,0.70,62.97,17.60,17.65,,,,,,,,,
5589,Spain,2005,IPCC,2005,2883.77,22732.67,,83.18,,310.46,,252.09,4703.78,1795.5,18637.79,17.10,Sarral,,1.63,3.96,,1.59,20.90,7.67,64.24,11.22,88.46,,0.32,,1.21,,0.98,18.30,6.99,72.52,,124.595,302.12,,5.07,121.25529,1593.45554,585.21436,4898.98021
5590,Spain,2007,IPCC,2007,3166.96,8813.97,,,,435.21,,268.62,4196.23,566,6514.87,7.13,Sarreaus,,4.06,,,2.58,37.26,5.21,50.88,26.43,73.57,,,,3.63,,2.24,35.02,4.72,54.38,,130.79974,,,1.92,83.2722,1201.5605,168.059,1640.75169
5591,Spain,2005,IPCC,2005,9920.39,62726.16,,,,623.11,,682.27,19311.16,4484.24,47545.77,18.00,Sarrià de Ter,,0.99,6.05,,1.46,25.21,8.49,57.81,13.66,86.34,,,,0.86,,0.94,26.58,6.17,65.45,,213.9666,1314.34,,5.38,317.25555,5473.31466,1842.75607,12551.19129
5592,Italy,2008,IPCC,2008,17817.99,71312.4,,,8586.06,859.53,3.6379788070917E-12,967.64,16928.75,3544.65,58243.77,16.76,Sarroch,13.44,1.08,,0.00,1.72,21.37,6.31,56.08,19.99,80.01,,,9.63,0.96,0.00,1.09,18.99,3.98,65.35,3642.60114,292.49315,,1.7571437638253E-12,5.10,467.37012,5792.92742,1712.06595,15203.87973
5593,Italy,2009,IPCC,2009,12548.8,68600.6,,5856.5,9838.3,2089.3,,308,22849,11723.4,40197.9,23.49,Sarsina ,10.43,2.22,,,0.02,19.15,6.64,61.54,14.42,78.85,,6.73,11.31,2.40,,0.35,26.26,13.47,46.20,1763.1485,374.8351,,,4.56,3.08,3235.9295,1121.6573,10398.3592
5594,Italy,2005,IPCC,2005,3456.79,21677.8,,2048.76,,783.81,3.6379788070917E-12,216.67,19155.12,2067.85,4959.9,13.68,Sartirana Lomellina,,2.96,,,1.43,63.06,11.77,20.78,12.72,79.75,,7.54,,2.88,0.00,0.80,70.47,7.61,18.25,,179.58621,,,3.31,86.668,3831.61561,715.17272,1262.86161
5595,Italy,2008,IPCC,2008,62921,126549.32996,,,,1766,,2242,109669,56937,18855,8.77,Sarzana,,0.66,,,1.88,51.30,37.70,8.47,33.21,66.79,,,,0.93,,1.18,57.88,30.05,9.95,,370.707,,,2.62,1060.466,28982.231,21301.447,4784.81628492
5596,Italy,2007,IPCC,2007,11608,22940,17546,,,829.95,,1149.21,22724.69,4967.18,22428.26,10.14,Sassano,,1.37,,,2.16,59.61,9.34,27.52,22.28,44.04,33.68,,,1.59,,2.21,43.62,9.53,43.05,,3390356.71,,,"48,070.26",5335427.46,147193658.48,23064463.18,67953015.17
5597,Italy,2010,LCA,2010,583556.6,1206201.5,,57681.7,290880.103,49404.8004,-2.0E-25,11628.3301,294193.419,190092.106,1011240.98278,14.14,Sassari								,19.56,3.10,,0.00,0.90,16.08,14.38,45.99,31.59,65.29,,3.12,15.75,2.67,-0.00,0.63,15.92,10.29,54.74,127164.41161693,20142.615623524,,6.5757310949266E-12,4.98,5822.662962147,104551.27181617,93502.995675625,299068.90094573
5598,Italy,2009,LCA,2009,1603.575,8511.75,,3139.064,,599.046,,210.341,5703.471,689.347,6035.154,15.54,Sasso di Castalda,,5.91,3.49,0.00,2.86,25.64,6.66,55.44,12.10,64.22,,23.68,,4.53,,1.59,43.09,5.21,45.59,,186.2053662,110,9.7315933089702E-14,3.69,90.025948,808.0935434,209.9646578,1746.9929007
5599,Italy,1999,IPCC,1999,93878,774618,,,,9699,,3555,380411,46196,428635,21.41,Sassuolo,,1.10,,,0.76,39.53,9.94,48.67,10.81,89.19,,,,1.12,,0.41,43.80,5.32,49.35,,2459.378,,,5.53,1717.065,88742.529,22312.668,109245.491
5600,Italy,2009,LCA,2009,4359.2,18953.1,,5307,,817.8,,246.6,12780.7,3892.2,10882,11.82,Satriano di Lucania,,3.21,2.06,,1.48,31.88,17.68,43.70,15.23,66.22,,18.54,,2.86,,0.86,44.66,13.60,38.02,,229.3784,147.047,,2.95,105.5448,2276.5933,1262.4853,3120.6015
5601,Romania,,IPCC,2008,69649.76,959817.4,,,,39012.69,,3376.17,465747.51,,521330.79,,Satu Mare,,,,,,,,,6.77,93.23,,,,3.79,,0.33,45.24,,50.64,,,,,,,,,
5602,Spain,2005,IPCC,2005,2398.66,12089.24,,,,226.15,,89.11,2947.18,1156.68,10068.78,18.57,"Saus, Camallera i Llampaies",,1.71,12.72,,0.86,22.07,8.96,53.68,16.56,83.44,,,,1.56,,0.62,20.34,7.98,69.50,,84.63681,630.51,,6.36,42.86191,1094.19464,444.40252,2661.957
5603,Spain,2005,IPCC,2005,261.36,1170.32,,3.87,,82.98,,21.55,238.13,168.92,923.97,19.67,Savallà del Comtat,,6.39,2.90,,2.33,18.96,14.96,54.45,18.21,81.52,,0.27,,5.78,,1.50,16.59,11.77,64.36,,28.41302,12.9,,6.09,10.36555,84.29833,66.5268,242.06544
5604,Italy,2005,IPCC,2005,50635,283063,,457,,4494,,2557,121510,72029,133565,16.34,Savigliano,,1.21,,,1.39,34.70,24.46,38.24,15.15,84.71,,0.14,,1.34,,0.77,36.36,21.56,39.97,,1094.482,,,4.42,1255.487,31386.628,22120.369,34591.384
5605,Italy,2010,IPCC,2010,60131.3,114115,,,,2181.2,,1696.9,94681.9,53988.3,21698,10.06,Savignano sul Rubicone,,1.13,,,1.37,47.62,38.08,11.80,34.51,65.49,,,,1.25,,0.97,54.34,30.98,12.45,,534.0762,,,2.73,646.5189,22527.5589,18015.3653,5581.526
5606,Italy,2009,IPCC,2009,5765,22263,,2612,,810,,302,20302,2584,6642,9.80,Savigno,,2.56,,,1.73,60.45,12.52,22.74,18.82,72.66,,8.52,,2.64,,0.99,66.26,8.43,21.68,,187.49,,,2.56,126.538,4429.174,917.125,1666.336
5607,Italy,2011,IPCC,2011,4618.1,6354.6,,99,2894.9,147.1,230.7,380.1,2159.7,906.2,4353,6.21,Savoca,26.77,1.32,,2.45,4.31,22.39,10.08,32.69,41.71,57.39,,0.89,26.15,1.33,2.08,3.43,19.51,8.18,39.32,927.8287,45.6391,,84.8941,1.95,149.3793,776.1684,349.4705,1133.143
5608,Italy,2005,IPCC,2005,176912,560522,,849,,12268,,8380,311569,222816,183250,11.96,Savona,,1.67,,,1.91,38.46,35.78,22.18,23.96,75.92,,0.11,,1.66,,1.14,42.20,30.18,24.82,,3541.323,,,3.44,4047.54,81634.72,75935.466,47074.164
5609,Spain,2007,IPCC,2007,30498.9,17437.94,,,,1753.89,7.2759576141835E-12,1185.02,29283.12,11094.98,4619.83,4.93,Sax,,3.58,,-0.00,2.93,61.41,25.38,6.70,63.62,36.38,,,,3.66,0.00,2.47,61.09,23.14,9.64,,636.65836,,-2.4283508537337E-13,1.83,521.4088,10913.42559,4510.35262,1190.64579
5610,Spain,2007,IPCC,2007,3933,21366.52,,216.81,,,7443.3,,,,18073.03,16.74,Sayalonga,0.33,3.80,6.88,10.69,,15.42,3.08,59.79,15.41,83.74,,0.85,,,29.17,,,,70.83,25.65,297,538,836.1746,5.17,,1206,241.2,4675.3085
5611,Italy,2010,IPCC,2010,5697,39342.95,,,,1169,,456,36359,,7066,11.55,Scafa,,4.33,,,2.18,77.47,,16.03,12.65,87.35,,,,2.59,,1.01,80.71,,15.68,,481.2542,,,2.85,242.136,8620.2827,,1783.43835
5612,Italy,2010,IPCC,2010,86930.5,95715,,3049,,2842.5,,3437,88452,63201,27762,3.66,Scafati,,1.57,,,2.46,47.38,35.66,12.93,46.81,51.54,,1.64,,1.53,,1.85,47.63,34.03,14.95,,865.888,,,1.09,1354.178,26115.419,19655.228,7125.258
5613,Italy,2005,IPCC,2005,1545.39,9709.52,,1047.73,,186.13,,45.4,7641.79,1938.31,2491,12.04,Scaldasole,,1.64,,0.00,0.72,59.06,17.63,20.95,12.56,78.92,,8.52,,1.51,,0.37,62.12,15.76,20.25,,49.9261,,1.0982148523908E-13,3.26,21.9282,1800.16578,537.31293,638.56624
5614,Italy,2011,IPCC,2011,120129.5,536002.29,,27302.6,,5578,,2865.23,239043.1,253352.03,182596.03,27.56,Scandiano,,0.81,,,0.66,29.46,41.03,28.05,17.58,78.43,,3.99,,0.82,,0.42,34.98,37.07,26.72,,1345.69714,,,6.73,1094.51786,49169.5043,68472.45572,46809.8247
5615,Italy,2005,IPCC,2005,4466.9,19300.56,,2110.76,,1399.3,,265.48,16307.19,3623.35,4282.9,12.48,Scanno,,6.15,,,1.98,55.00,19.59,17.28,17.26,74.58,,8.16,,5.41,,1.03,63.02,14.00,16.55,,399.15359,,,3.13,128.22684,3567.87744,1270.97867,1120.8111
5616,Italy,2009,LCA,2009,14538.29,47512.1,,2801.9,473.1,385.03,1352.12,533.78,21702.7,6456.56,33949,9.26,Scanzano Jonico,0.91,0.58,4.61,2.71,1.07,30.51,11.86,47.74,22.42,73.26,,4.32,0.73,0.59,2.08,0.82,33.46,9.96,52.35,193.1829,122.32792,973.61,573.29888,3.02,226.32272,6443.829,2505.94954,10085.153
5617,Italy,2005,IPCC,2005,81621.78,177776.13,,6734.62,137207.34,716.24,2.9103830456734E-11,482.03,88028.78,15196.03,24502.12,29.09,Scanzorosciate,57.81,0.23,,,0.27,26.73,6.09,8.86,30.67,66.80,,2.53,51.56,0.27,0.00,0.18,33.08,5.71,9.21,40665.80756,164.31812,,,7.89,192.812,18802.24092,4281.83847,6233.96569
5618,Italy,2005,IPCC,2005,8518.74,31741.44,,,,290.65,,695.93,25891.95,5216.15,8165.51,11.17,Scerni,,0.68,3.62,,2.95,55.97,18.34,18.44,21.16,78.84,,,,0.72,,1.73,64.31,12.96,20.28,,77.31991,412.06,,3.16,336.13419,6374.3778,2089.05738,2100.74645
5619,Belgium,2011,IPCC,2011,31100,80611,,4540,3508,1481,2432,417,57725,28439,22249,14.39,Schelle,2.88,1.13,,2.30,0.28,45.68,22.82,24.91,26.75,69.34,,3.91,3.02,1.27,2.09,0.36,49.66,24.46,19.14,652.058,255.506,,519.597,2.80,62.967,10332.491,5160.776,5635.365
5620,Belgium,2011,IPCC,2011,63112.22,367535.22,,18332.68,4632.46,6066.26,,1375.73,219345.72,25987.45,191572.5,19.91,Scherpenheuvel-Zichem,0.91,1.15,,,0.26,47.24,4.99,45.45,14.06,81.86,,4.08,1.03,1.35,,0.31,48.85,5.79,42.67,969.77464,1220.81984,,,4.72,275.146,50310.49187,5316.12034,48410.97999
5621,Italy,2005,IPCC,2005,2436.38,13108.67,,,,45.69,,,12116,745,2320.65,10.93,Schiavi d'Abruzzo,,0.28,5.35,,,72.04,1.95,20.38,15.67,84.33,,,,0.30,,,79.57,4.89,15.24,,8.28604,157.01,,2.45,,2113.728,57.166,598.07555
5622,Belgium,2012,IPCC,2012,80592,328147,,18228,7742,4045,9094,1158,228194,76877,99857,21.93,Schilde ,1.78,0.92,,2.13,0.26,50.06,17.06,27.80,18.88,76.86,,4.27,1.81,0.95,2.13,0.27,53.45,18.01,23.39,1606.791,824.933,,1919.4,4.63,230.442,45091.076,15364.48,25044.184
5623,Italy,2006,IPCC,2006,203932,646146,,1799,196760,7306,,3310,292190,51230,301081,22.03,Schio,28.70,0.75,2.09,,0.63,28.10,8.52,31.23,23.94,75.85,,0.21,23.10,0.86,,0.39,34.30,6.01,35.34,71793.052,1865.898,5231,,6.47,1568.94,70292.49,21308.476,78122.845
5624,Italy,2011,IPCC,2011,81469.82,245020.7,,9404.91,,2187.6,,3520,100285.82,46898.01,183004,8.21,Sciacca,,0.83,,,1.62,32.07,17.86,47.61,24.25,72.95,,2.80,,0.65,,1.05,29.86,13.96,54.48,,788.29706,,,2.31,1527.68,30290.54588,16873.75926,44974.17899
5625,Italy,2011,IPCC,2011,6767.94,17113.37,,203.2,2860.78,153,8250.64,305,4571.84,1260.32,6682.93,8.70,Sciara,13.47,0.74,,30.58,1.80,23.88,6.45,23.08,28.10,71.06,,0.84,11.88,0.64,34.26,1.27,18.98,5.23,27.75,1063.03826,58.651,,2413.91568,2.85,142.435,1884.7969,508.85724,1821.49787
5626,Italy,2011,IPCC,2011,2246.72,12382.63,,,,164,,325,10576.64,100,3464.38,9.03,Scigliano,,0.56,,,,70.50,0.32,28.61,15.36,84.64,,,,1.12,,2.22,72.29,0.68,23.68,,17.8304,,,2.31,,2229.303384,10.116,904.762469
5627,Italy,2011,IPCC,2011,2433.7,3003.6,,307.2,102.1,179.2,2718.1,114.1,1039.9,74,1517.1,12.82,Sclafani Bagni ,1.13,3.17,,53.14,2.77,16.79,1.20,21.80,42.37,52.29,,5.35,1.78,3.12,47.32,1.99,18.10,1.29,26.41,20.2666,56.9244,,955.3696,4.01,49.8617,301.9223,21.6498,391.8747
5628,Italy,2005,IPCC,2005,1141.87,5089.01,,569.2,,113.28,,134.6,4441.37,637.13,1473.7,11.41,Scontrone,,1.84,,,1.07,59.12,7.42,30.55,16.79,74.84,,8.37,,1.67,,1.98,65.31,9.37,21.67,,23.15327,,,2.12,13.46,745.40976,93.61532,385.18602
