,attr_Emissions_reduction,attr_Energy_access_&_efficiency,attr_Renewable_energy,baseline_year,cdp,company_classification,country,dollar_value,entity_type,name,percent_reduction,raw_commitment,target_year,url,attr_Use_of_carbon_price,attr_Building,attr_Private_finance,climatebonds,green_bond,carbonn,community_wide,covenant_of_mayors,attr_Resilience,attr_Forest,attr_Transport,attr_Other,attr_Short_term_pollutants,climategroup,investorsclimatechange,globalcompact,attr_Agriculture
6542,1.0,,,1990.0,1.0,,United States of America,,City,Santa Monica,15,Reduce community-wide CO2e emissions by 15% from 1990 to 2015,2015.0,/city/santa-monica/united-states-of-america,,,,,,1.0,1.0,,,,,,,,,,
6543,1.0,,,1990.0,1.0,,United States of America,,City,Santa Monica,30,Reduce CO2e emissions from government operations by 30% from 1990 to 2020,2020.0,/city/santa-monica/united-states-of-america,,,,,,1.0,,,,,,,,,,,
6544,1.0,,,2005.0,,,Spain,,City,Santa Perpetua de Mogoda,20,Reduce community-wide CO2e emissions by 20% from 2005 to 2020,2020.0,/city/santa-perpetua-de-mogoda/spain,,,,,,,1.0,1.0,,,,,,,,,
6545,1.0,,,2007.0,,,Spain,,City,Santa Pola,20,Reduce community-wide CO2 emissions by 20% from 2007 to 2020,2020.0,/city/santa-pola/spain,,,,,,,1.0,1.0,,,,,,,,,
6546,1.0,,,,,,Philippines,,City,Santa Rosa,30,Reduce  emissions from the community  by 30% by 2020 compared to 2010,2020.0,/city/santa-rosa/philippines,,,,,,1.0,1.0,,,,,,,,,,
6547,1.0,,,,,,Philippines,,City,Santa Rosa,20,Reduce  emissions from government operations by 20% by 2020 compared to 2010,2020.0,/city/santa-rosa/philippines,,,,,,1.0,,,,,,,,,,,
6548,1.0,,,2011.0,,,Italy,,City,Santa Teresa di Riva,24,Reduce community-wide CO2 emissions by 24% from 2011 to 2020,2020.0,/city/santa-teresa-di-riva/italy,,,,,,,1.0,1.0,,,,,,,,,
6549,1.0,,,2011.0,,,Italy,,City,Santa Venerina,26,Reduce community-wide CO2 emissions by 26% from 2011 to 2020,2020.0,/city/santa-venerina/italy,,,,,,,1.0,1.0,,,,,,,,,
6550,1.0,,,2010.0,1.0,"Banks, Diverse Financials, and Insurance",South Africa,,Investor,Santam Ltd,,Reduce CO2e emissions from business travel by 30.76% per fulltime employee from 2010 to 2015,2015.0,/company/santam-ltd,,,,,,,,,,,,,,,,,
6551,1.0,,,2010.0,1.0,"Banks, Diverse Financials, and Insurance",South Africa,,Investor,Santam Ltd,,Reduce CO2e emissions from purchased goods and services by 44.53% per fulltime employee from 2010 to 2015,2015.0,/company/santam-ltd,,,,,,,,,,,,,,,,,
6552,1.0,,,2013.0,1.0,"Banks, Diverse Financials, and Insurance",South Africa,,Investor,Santam Ltd,,Reduce CO2e emissions from waste generated in operations by 29.87% per fulltime employee from 2013 to 2015,2015.0,/company/santam-ltd,,,,,,,,,,,,,,,,,
6553,1.0,,,2005.0,,,Italy,,City,Sant'Ambrogio di Valpolicella,20,Reduce community-wide CO2 emissions by 20% from 2005 to 2020,2020.0,/city/sant'ambrogio-di-valpolicella/italy,,,,,,,1.0,1.0,,,,,,,,,
6554,1.0,,,2010.0,,,Portugal,,City,Santana,20,Reduce community-wide CO2 emissions by 20% from 2010 to 2020,2020.0,/city/santana/portugal,,,,,,,1.0,1.0,,,,,,,,,
6555,1.0,,,2008.0,,,Romania,,City,Sântana,20,Reduce community-wide CO2 emissions by 20% from 2008 to 2020,2020.0,/city/santana/romania,,,,,,,1.0,1.0,,,,,,,,,
6556,1.0,,,2011.0,,,Italy,,City,Sant'Anastasia,20,Reduce community-wide CO2e emissions by 20% from 2011 to 2020,2020.0,/city/sant'anastasia/italy,,,,,,,1.0,1.0,,,,,,,,,
6557,1.0,,,2006.0,,,Spain,,City,Santander,20,Reduce community-wide CO2 emissions by 20% from 2006 to 2020,2020.0,/city/santander/spain,,,,,,,1.0,1.0,,,,,,,,,
6558,1.0,,,2005.0,,,Italy,,City,Sant'Angelo Lodigiano,24,Reduce community-wide CO2 emissions by 24% from 2005 to 2020,2020.0,/city/sant'angelo-lodigiano/italy,,,,,,,1.0,1.0,,,,,,,,,
6559,1.0,,,2011.0,,,Italy,,City,Sant'Antonio Abate,22,Reduce community-wide CO2 emissions by 22% from 2011 to 2020,2020.0,/city/sant'antonio-abate/italy,,,,,,,1.0,1.0,,,,,,,,,
6560,1.0,,,2006.0,1.0,,Portugal,,City,Santarém,21,Reduce CO2e emissions from government operations by 21% from 2006 to 2020,2020.0,/city/santarem/portugal,,,,,,,,,,,,,,,,,
6561,1.0,,,2006.0,,,Portugal,,City,Santarém,21,Reduce community-wide CO2e emissions by 21% from 2006 to 2020,2020.0,/city/santarem/portugal,,,,,,,1.0,1.0,,,,,,,,,
6562,1.0,,,2005.0,,,Italy,,City,Sant'Egidio alla Vibrata,30,Reduce community-wide CO2 emissions by 30% from 2005 to 2020,2020.0,/city/sant'egidio-alla-vibrata/italy,,,,,,,1.0,1.0,,,,,,,,,
6563,1.0,,,,,,Colombia,,City,Santiago de Cali,23,Reduce CO2 emissions from the community by 23% by 2015 based on 2011 levels,2015.0,/city/santiago-de-cali/colombia,,,,,,1.0,1.0,,,,,,,,,,
6564,1.0,,,2008.0,,,Portugal,,City,Santiago do Cacém,20,Reduce community-wide CO2 emissions by 20% from 2008 to 2020,2020.0,/city/santiago-do-cacem/portugal,,,,,,,1.0,1.0,,,,,,,,,
6565,1.0,,,2007.0,,,Spain,,City,Santiponce,21,Reduce community-wide CO2e emissions by 21% from 2007 to 2020,2020.0,/city/santiponce/spain,,,,,,,1.0,1.0,,,,,,,,,
6566,1.0,,,2008.0,,,Italy,,City,Santo Stafano di Magra,20,Reduce community-wide CO2 emissions by 20% from 2008 to 2020,2020.0,/city/santo-stafano-di-magra/italy,,,,,,,1.0,1.0,,,,,,,,,
6567,1.0,,,2005.0,,,Italy,,City,Santo Stino di Livenza,21,Reduce community-wide CO2 emissions by 21% from 2005 to 2020,2020.0,/city/santo-stino-di-livenza/italy,,,,,,,1.0,1.0,,,,,,,,,
6568,,,,,1.0,Oil and Gas,Australia,9.81,Company,Santos,,Use an internal carbon price of USD 9.81 ,,/company/santos,1.0,,,,,,,,,,,,,,,,
6569,1.0,,,,1.0,Oil and Gas,Australia,,Company,Santos,,Maintain 2014 levels of direct CO2e emissions per million barrels of oil equivalent (mmboe) through 2020,,/company/santos,,,,,,,,,,,,,,,,,
6570,1.0,,,2014.0,1.0,Technology Hardware and Equipment,United States of America,,Company,Sanyo Denki America Inc,3,Reduce direct CO2e emissions by 3% from 2014 to 2015,2015.0,/company/sanyo-denki-america-inc,,,,,,,,,,,,,,,,,
6571,1.0,1.0,,2014.0,1.0,Technology Hardware and Equipment,United States of America,,Company,Sanyo Denki America Inc,3,Reduce CO2e emissions from purchased utilities by 3% from 2014 to 2015 through increased energy efficiency,2015.0,/company/sanyo-denki-america-inc,,,,,,,,,,,,,,,,,
6572,1.0,,,2008.0,,,Portugal,,City,São João da Pesqueira,20,Reduce community-wide CO2 emissions by 20% from 2008 to 2020,2020.0,/city/sao-joao-da-pesqueira/portugal,,,,,,,1.0,1.0,,,,,,,,,
6573,,,1.0,,,,Brazil,,City,São Paulo,,Launched a program aimed at powering the entire public transport system with renewable fuels by 2018,2018.0,/city/sao-paulo/brazil,,,,,,1.0,,,,,1.0,,,,,,
6574,,,1.0,,,,Brazil,,City,São Paulo,,Passed mandatory legislation for  solar hot water systems to cover at least 40% of energy needs for all new buildings,,/city/sao-paulo/brazil,,1.0,,,,1.0,,,,,,,,,,,
6575,1.0,,,,,,Brazil,,City,São Paulo,30,Reduce CO2e emissions from the community by 30% by 2020 based on 2005 levels,2020.0,/city/sao-paulo/brazil,,,,,,1.0,1.0,,,,,,,,,,
6576,1.0,,,,1.0,,Brazil,,Region,São Paulo (State),20,Reduce region-wide CO2 emissions by 20% by 2020 based on 2005 levels.,2020.0,/subnational-region/sao-paulo-state-/brazil,,,,,,,,,,,,,,1.0,,,
6577,,,1.0,,1.0,,Brazil,,Region,São Paulo (State),69,Increase the share of renewable energy in the region-wide energy mix to 69% by 2020,2020.0,/subnational-region/sao-paulo-state-/brazil,,,,,,,,,,,,,,,,,
6578,,,1.0,,1.0,,Cabo Verde,,Region,Sao Salvador do Mundo,100,Increase share of renewables in region-wide electricity mix to 100%.,,/subnational-region/sao-salvador-do-mundo/cabo-verde,,,,,,,,,,,,,,,,,
6579,1.0,,,2007.0,1.0,Software and Services,Germany,,Company,SAP SE,44,Reduce CO2e emissions from operations and business travel by 44% from 2007 to 2020,2020.0,/company/sap-se,,,,,,,,,,,,,,,,,
6580,,,1.0,,1.0,Software and Services,Germany,,Company,SAP SE,,Supply 100% of total electricity consumption from renewables by 2015 from 43% in 2013,2015.0,/company/sap-se,,,,,,,,,,,,,,,,,
6581,,,,2007.0,1.0,Software and Services,Germany,,Company,SAP SE,44,Reduce CO2e emissions from operations and business travel by 44% from 2007 to 2020,2020.0,/company/sap-se,,,,,,,,,,,1.0,,,,,,
6582,,,,,1.0,Software and Services,Germany,,Company,SAP SE,,Set an internal carbon price by 2017,2017.0,/company/sap-se,1.0,,,,,,,,,,,,,,,,
6583,1.0,,,2011.0,1.0,"Forest, Paper, and Rubber Products",South Africa,,Company,Sappi,,Reduce European operational CO2e emissions by 3.9% per tonne of product from 2011 to 2017,2017.0,/company/sappi,,,,,,,,,,,,,,,,,
6584,1.0,,,2011.0,1.0,"Forest, Paper, and Rubber Products",South Africa,,Company,Sappi,,Reduce operational CO2e emissions expended in making each tonne of product from 2011 to 2016,2016.0,/company/sappi,,,,,,,,,,,,,,,,,
6585,1.0,1.0,,2000.0,1.0,"Forest, Paper, and Rubber Products",South Africa,,Company,Sappi,24,Reduce operational CO2e emissions by 24% from 2000 to 2015 through increased energy efficiency,2015.0,/company/sappi,,,,,,,,,,,,,,,,,
6586,,,,,1.0,"Forest, Paper, and Rubber Products",South Africa,,Company,Sappi,,Achieve zero deforestation and forest degradation associated with timber in their direct operations and supply chain through the procurement of sustainably sourced forest resources,,/company/sappi,,,,,,,,,,1.0,,,,,,,
6587,,,,,1.0,"Forest, Paper, and Rubber Products",South Africa,,Company,Sappi,,Set an internal carbon price by 2017,2017.0,/company/sappi,1.0,,,,,,,,,,,,,,,,
6588,1.0,,,,,,Japan,,City,Sapporo,80,Reduce CO2e emissions from the community by 80% by 2050 based on 1990 levels,2050.0,/city/sapporo/japan,,,,,,1.0,1.0,,,,,,,,,,
6589,1.0,,,,,,Japan,,City,Sapporo,25,Reduce CO2e emissions from the community by 25% by 2020 based on 1990 levels,2020.0,/city/sapporo/japan,,,,,,1.0,1.0,,,,,,,,,,
6590,,1.0,,,,,Japan,,City,Sapporo,11,Increase energy efficiency of government operations by 11% by 2020 based on 2009 levels,2020.0,/city/sapporo/japan,,,,,,1.0,,,,,,,,,,,
6591,1.0,,,1990.0,1.0,Food and Beverage Processing,Japan,,Company,Sapporo Holdings Limited,60,Reduce operational CO2e emissions intensity by 60% from 1990 to 2015,2015.0,/company/sapporo-holdings-limited,,,,,,,,,,,,,,,,,
6592,1.0,,,2008.0,,,Bosnia and Herzegovina,,City,Sarajevo,20,Reduce community-wide CO2 emissions by 20% from 2008 to 2020,2020.0,/city/sarajevo/bosnia-and-herzegovina,,,,,,,1.0,1.0,,,,,,,,,
6593,1.0,,,,1.0,,Italy,,Region,Sardinia,,Reduce region-wide CO2e emissions by at least 83% by 2050 based on 1990 levels to limit the emissions to 2 tons per capita in 2050.,2050.0,/subnational-region/sardinia/italy,,,,,,,,,,,,,,,,,
6594,1.0,,,2007.0,,,Italy,,City,Sarezzo,20,Reduce community-wide CO2e emissions by 20% from 2007 to 2020,2020.0,/city/sarezzo/italy,,,,,,,1.0,1.0,,,,,,,,,
6595,1.0,,,2008.0,,,Hungary,,City,Sárospatak,26,Reduce community-wide CO2e emissions by 26% from 2008 to 2020,2020.0,/city/sarospatak/hungary,,,,,,,1.0,1.0,,,,,,,,,
6596,1.0,,,2008.0,,,Italy,,City,Sarzana,21,Reduce community-wide CO2 emissions by 21% from 2008 to 2020,2020.0,/city/sarzana/italy,,,,,,,1.0,1.0,,,,,,,,,
6597,,,,,1.0,Air Transportation - Airlines,Sweden,,Company,SAS,,Use an internal carbon price,,/company/sas,1.0,,,,,,,,,,,,,,,,
6598,1.0,,,2010.0,1.0,Air Transportation - Airlines,Sweden,,Company,SAS,10,Reduce direct CO2e emissions from ground vehicles at Scandinavian airports by 10% from 2010 to 2015,2015.0,/company/sas,,,,,,,,,,,1.0,,,,,,
6599,1.0,,,2010.0,1.0,Air Transportation - Airlines,Sweden,,Company,SAS,15,Reduce CO2e emissions from ground-related energy consumption by 15% from 2010 to 2015,2015.0,/company/sas,,,,,,,,,,,,,,,,,
6600,1.0,,,2005.0,1.0,Air Transportation - Airlines,Sweden,,Company,SAS,50,Reduce direct CO2e emissions intensity of flights by 50% per passenger-km from 2005 to 2020,2020.0,/company/sas,,,,,,,,,,,1.0,,,,,,
6601,1.0,,,2005.0,1.0,Air Transportation - Airlines,Sweden,,Company,SAS,20,Reduce direct CO2e emissions from flights by 20% from 2005 to 2015,2015.0,/company/sas,,,,,,,,,,,1.0,,,,,,
6602,1.0,,,,,,Japan,,City,Sasebo City,6,Reduce CO2e emissions from government operations by 6% by 2017 based on 2010 levels,2017.0,/city/sasebo-city/japan,,,,,,1.0,,,,,,,,,,,
6603,1.0,,,2005.0,1.0,Oil and Gas,South Africa,,Company,Sasol,20,Reduce operational CO2e emissions of all new coal-to-liquid (CLT) plants commissioned before 2020 by 20% from 2005 to 2030,2030.0,/company/sasol,,,,,,,,,,,,,,,,,
6604,1.0,,,2005.0,1.0,Oil and Gas,South Africa,,Company,Sasol,20,Reduce operational CO2e emissions of all new coal-to-liquid (CLT) plants commissioned before 2030 by 20% from 2005 to 2021,2021.0,/company/sasol,,,,,,,,,,,,,,,,,
6605,1.0,1.0,,2005.0,1.0,Oil and Gas,South Africa,,Company,Sasol,15,Reduce CO2e emissions intensity across their value chain by 15% per tonne of product from 2005 to 2020 through increased energy efficiency and low-carbon energy procurement,2020.0,/company/sasol,,,,,,,,,,,,,,,,,
6606,1.0,,,2000.0,1.0,Oil and Gas,South Africa,,Company,Sasol,15,Reduce operational CO2e emissions intensity of their domestic utilities by 15% per tonne of production from 2000 to 2015,2015.0,/company/sasol,,,,,,,,,,,,,,,,,
6607,,,,2011.0,1.0,Oil and Gas,South Africa,,Company,Sasol,,Reduce water intensity for Sasolburg operations through 15% improvements in water use efficiency from 2011 to 2015,2015.0,/company/sasol,,,,,,,,,1.0,,,,,,,,
6608,,,,2011.0,1.0,Oil and Gas,South Africa,,Company,Sasol,,Reduce water intensity for Secunda operations through 5% improvements in water use efficiency from 2011 to 2015,2015.0,/company/sasol,,,,,,,,,1.0,,,,,,,,
6609,,,,,1.0,Oil and Gas,South Africa,,Company,Sasol,,Use an internal carbon price,,/company/sasol,1.0,,,,,,,,,,,,,,,,
6610,1.0,,,2010.0,,,Italy,,City,Sassari,20,Reduce community-wide CO2 emissions by 20% from 2010 to 2020,2020.0,/city/sassari/italy,,,,,,,1.0,1.0,,,,,,,,,
6611,1.0,,,1999.0,,,Italy,,City,Sassuolo,21,Reduce community-wide CO2 emissions by 21% from 1999 to 2020,2020.0,/city/sassuolo/italy,,,,,,,1.0,1.0,,,,,,,,,
6612,,,1.0,,1.0,,Finland,,Region,Satakunta,20,"Inrease efficiency of region-wide electricity use in industry, transport and housing by 20% by 2020 based on 2012 levels.",2020.0,/subnational-region/satakunta/finland,,,,,,,,,,,,,,,,,
6613,,,1.0,,1.0,,Finland,,Region,Satakunta,38,Increase region-wide renewable energy consumption by 38% by 2020.,2020.0,/subnational-region/satakunta/finland,,,,,,,,,,,,,,,,,
6614,1.0,,,,1.0,,Finland,,Region,Satakunta,20,Reduce region-wide CO2 emissions by 20 % by 2020 on 2012 levels.,2020.0,/subnational-region/satakunta/finland,,,,,,,,,,,,,,,,,
6615,1.0,,,2008.0,,,Romania,,City,Satu Mare,20,Reduce community-wide CO2e emissions by 20% from 2008 to 2020,2020.0,/city/satu-mare/romania,,,,,,,1.0,1.0,,,,,,,,,
6616,1.0,,,2005.0,,,Italy,,City,Savigliano,22,Reduce community-wide CO2 emissions by 22% from 2005 to 2020,2020.0,/city/savigliano/italy,,,,,,,1.0,1.0,,,,,,,,,
6617,1.0,,,2010.0,,,Italy,,City,Savignano sul Rubicone,20,Reduce community-wide CO2 emissions by 20% from 2010 to 2020,2020.0,/city/savignano-sul-rubicone/italy,,,,,,,1.0,1.0,,,,,,,,,
6618,1.0,,,2005.0,,,Italy,,City,Savona,26,Reduce community-wide CO2 emissions by 26% from 2005 to 2020,2020.0,/city/savona/italy,,,,,,,1.0,1.0,,,,,,,,,
6619,1.0,,,2007.0,,,Spain,,City,Sax,20,Reduce community-wide CO2 emissions by 20% from 2007 to 2020,2020.0,/city/sax/spain,,,,,,,1.0,1.0,,,,,,,,,
6620,,,,,,"Banks, Diverse Financials, and Insurance",Sweden,240000000.0,Investor,SBAB Bank AB,,"USD 240m green bonds issued for projects in low carbon buildings, energy efficiency in Sweden",,/company/sbab-bank-ab,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
6621,1.0,,1.0,2005.0,1.0,"Consumer Durables, Household and Personal Products",Sweden,,Company,SCA,20,Reduce operational CO2e emissions intensity by 20% per tonne of product from 2005 to 2020 through use of biofuels and natural gas,2020.0,/company/sca,,,,,,,,,,,,,,,,,
6622,,,,,1.0,"Consumer Durables, Household and Personal Products",Sweden,,Company,SCA,,Achieve zero deforestation and forest degradation associated with timber in their direct operations and supply chain by 2020 though the implementation of forest management practices and the procurement of sustainably sourced wood fibers,2020.0,/company/sca,,,,,,,,,,1.0,,,,,,,
6623,,,,,1.0,"Consumer Durables, Household and Personal Products",Sweden,,Company,SCA,,Employ mechanical and biological water treatment plants in all pulp and paper mills by 2015,2015.0,/company/sca,,1.0,,,,,,,1.0,,,,,,,,
6624,,,,2010.0,1.0,"Consumer Durables, Household and Personal Products",Sweden,,Company,SCA,10,Reduce corporate water usage in water-stressed regions by 10% from 2010 to 2015,2015.0,/company/sca,,,,,,,,,1.0,,,,,,,,
6625,1.0,,,2010.0,1.0,Electrical Equipment and Machinery,Sweden,,Company,Scania,50,Reduce operational CO2e emissions intensity by 50% per vehicle produced from 2010 to 2020,2020.0,/company/scania,,,,,,,,,,,1.0,,,,,,
6626,1.0,,,,,Electrical Equipment and Machinery,Sweden,,Company,Scania,25,Reduce CO2 emissions by 25 % from inbound transport by 2020 against 2012 levels ,2020.0,/company/scania,,,,,,,,,,,,,,,,1.0,
6627,,1.0,,,,Electrical Equipment and Machinery,Sweden,,Company,Scania,50,Reduce energy use by 50% in industrial operations by 2020 against 2010 levels,2020.0,/company/scania,,,,,,,,,,,,,,,,1.0,
6628,1.0,,,2010.0,1.0,Electrical Equipment and Machinery,Sweden,,Company,Scania,50,"Reduce operational CO2e emissions intensity of chassis assembly in Angers, France by 50% from 2010 to 2020",2020.0,/company/scania,,,,,,,,,,,,,,,,,
6629,1.0,,,2010.0,1.0,Electrical Equipment and Machinery,Sweden,,Company,Scania,50,"Reduce operational CO2e emissions intensity of chassis assembly in Zwolle, Netherlands by 50% from 2010 to 2020",2020.0,/company/scania,,,,,,,,,,,,,,,,,
6630,1.0,,,2005.0,,,Italy,,City,Scanzorosciate,22,Reduce community-wide CO2e emissions by 22% from 2005 to 2020,2020.0,/city/scanzorosciate/italy,,,,,,,1.0,1.0,,,,,,,,,
6631,,,1.0,,,"Electric Utilities, Independent Power Producers, and Energy Traders",Norway,60000000.0,Company,Scatec Solar ASA,,"USD 60m green bonds issued for projects in renewable energy (solar) in Africa, Europe, Asia, North America, Latin America and the Carribean",,/company/scatec-solar-asa,,,1.0,1.0,1.0,,,,,,,,,,,,
6632,,,,,1.0,Telecommunication Services,United Kingdom of Great Britain and Northern Ireland,,Company,SCCI Alphatrack Ltd,,Set an internal carbon price by 2017,2017.0,/company/scci-alphatrack-ltd,1.0,,,,,,,,,,,,,,,,
6633,1.0,,,2012.0,1.0,Construction and Engineering,United States of America,,Company,Schindler Elevator,30,Reduce direct CO2e emissions from their global car fleet by 30% from 2012 to 2016,2016.0,/company/schindler-elevator,,,,,,,,,,,1.0,,,,,,
6634,1.0,,,2006.0,,,Italy,,City,Schio,20,Reduce community-wide CO2 emissions by 20% from 2006 to 2020,2020.0,/city/schio/italy,,,,,,,1.0,1.0,,,,,,,,,
6635,1.0,1.0,,,1.0,Electrical Equipment and Machinery,France,,Company,Schneider Electric,10,"Reduce operational emissions by 10% by 2014, with key areas for reduction being HVAC, certain equipment (such as air compressors), lighting and specific industrial processes",2014.0,/company/schneider-electric,,,,,,,,,,,,,,,,,
6636,1.0,1.0,,,1.0,Electrical Equipment and Machinery,France,,Company,Schneider Electric,10,Reduce emissions related to distribution and transportation by 10% by 2014 by collaborating with transport carriers to reduce carbon emissions from transportation purchased ,2014.0,/company/schneider-electric,,,,,,,,,,,1.0,,,,,,
6637,1.0,,,2014.0,1.0,Electrical Equipment and Machinery,France,,Company,Schneider Electric,10,Reduce CO2e emissions from downstream distribution and transportation by 10% from 2014 to 2017,2017.0,/company/schneider-electric,,,,,,,,,,,,,,,,,
6638,1.0,1.0,1.0,2015.0,1.0,Electrical Equipment and Machinery,France,,Company,Schneider Electric,35,"Reduce operational CO2e emissions by 35% from 2015 to 2035 through increased energy efficiency, use of low-carbon energy, and progressive phase-out of SF6 use in products",2035.0,/company/schneider-electric,,,,,,,,,,,,,1.0,,,,
6639,1.0,,,2015.0,1.0,Electrical Equipment and Machinery,France,,Company,Schneider Electric,53,Reduce operational CO2e emissions by 53% from 2015 to 2050,2050.0,/company/schneider-electric,,,,,,,,,,,,,,,,,
6640,1.0,,,2015.0,,Electrical Equipment and Machinery,France,,Company,Schneider Electric,10,Reduce operational emissions by 10% from 2015 to 2017,2017.0,/company/schneider-electric,,,,,,,,,,,,,,,,1.0,
6641,1.0,,,2015.0,,Electrical Equipment and Machinery,France,,Company,Schneider Electric,10,Reduce emissions related to distribution and transportation by 10% from 2015 to 2017,2017.0,/company/schneider-electric,,,,,,,,,,,,,,,,1.0,
6642,,,,,1.0,Electrical Equipment and Machinery,France,,Company,Schneider Electric,,"Design 75% of products in R&D; as Green Premium, with an ecolabel by 2017",2017.0,/company/schneider-electric,,,,,,,,,,,,1.0,,,,,
