"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population"
10747,"Rhode Island Infrastructure Bank","Investor","United States of America","USD 19 million of green bonds issued in 2016;;USD 32 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 36 million of green bonds issued in 2018;;USD 39 million of green bonds issued in 2017","","",NA,NA,""
10750,"Berner Kantonalbank AG BEKB","Investor","Switzerland","Internal carbon price in use;;Reduce CO2e emissions from operations and upstream activities by 5% from 2015 to 2019;;Reduce operational CO2e emissions by 12% from 2012 to 2022;;Reduce operational CO2e emissions by 61% from 2004 to 2022;;Reduce operational CO2e emissions by 70% from 2004 to 2036","","",NA,NA,""
10801,"Vermont Municipal Bond Bank","Investor","United States of America","USD 6.1 million of green bonds issued in 2017","","",NA,NA,""
10806,"Vornado Realty Trust","Investor","United States of America","USD 450 million of green bonds issued in 2014;;EP100","","",NA,NA,""
10810,"Development Bank Of Latin America - Caf","Investor","Venezuela (Bolivarian Republic of)","USD 132 million of green bonds issued in 2018","","",NA,NA,""
10811,"Ho Chi Minh City Finance","Investor","Viet Nam","USD 23 million of green bonds issued in 2016","","",NA,NA,""
10816,"Abc Financial Leasing","Investor","China","USD 434 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10818,"Industrial Bank","Investor","China","USD 2.9 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 401 million of green bonds issued in 2016;;USD 9.6 billion of green bonds issued in 2018","","",NA,NA,""
10821,"DBS Group","Investor","Singapore","USD 500 million of green bonds issued in 2017;;RE100","","",NA,NA,""
10887,"Big Yellow Group","Investor","United Kingdom of Great Britain and Northern Ireland","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 69% from 2011 to 2020;;Reduce operational CO2e emissions by 34% from 2011 to 2020;;Reduce operational CO2e emissions by 80% from 2011 to 2050","","",NA,NA,""
10976,"BlackRock","Investor","United States of America","Internal carbon price in use;;Reduce CO2e emissions intensity of specific business travel by 20% from 2014 to 2020;;Reduce CO2e emissions intensity of specific operations by 45% from 2014 to 2020;;Reduce CO2e emissions intensity of specific utility purchases by 30% from 2011 to 2023;;Reduce operational CO2e emissions by 30% from 2014 to 2020","","",NA,NA,""
11010,"AKBANK T.A.S.","Investor","Turkey","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of specific operations by 49.6% from 2014 to 2020;;Reduce specific operational CO2e emissions by 20% from 2014 to 2020;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
11191,"British Land Company","Investor","United Kingdom of Great Britain and Northern Ireland","Internal carbon price in use;;Reduce CO2e emissions intensity of office managed portfolio by 55% from 2009 to 2020;;Reduce CO2e emissions intensity of retail-enclosed managed portfolio by 55% from 2009 to 2020;;Reduce CO2e emissions intensity of retail-open managed portfolio by 55% from 2009 to 2020;;RE100","","",NA,NA,""
11396,"ALBARAKA TÜRK KATILIM BANKASI A.S.","Investor","Turkey","Internal carbon price in use;;Reduce CO2e emissions intensity of operations by 50% from 2017 to 2030;;Reduce operational CO2e emissions by 30% from 2017 to 2023;;Reduce operational CO2e emissions by 45% from 2017 to 2030","","",NA,NA,""
11773,"CNP Assurances","Investor","France","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of specific investments by40% from 2006 to 2021;;Reduce CO2e emissions intensity of specific investments by47% from 2014 to 2021;;Climate Action 100+;;Montreal Carbon Pledge;;Climate Ambition Alliance: Net Zero 2050;;DivestInvest;;Net Zero Asset Owner Alliance","","",NA,NA,""
12083,"CYBG Plc","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce CO2e emissions from purchased utilities by 16% from 2016 to 2019","","",NA,NA,""
12149,"Caixa Geral de Depósitos","Investor","Portugal","Set an internal carbon price by 2021;;Reduce specific operational CO2e emissions by 43% from 2015 to 2021","","",NA,NA,""
12160,"CaixaBank","Investor","Spain","Internal carbon price in use;;Reduce operational CO2e emissions by 29% from 2009 to 2025;;Reduce operational CO2e emissions by 50% from 2009 to 2040;;Reduce specific CO2e emissions from purchased goods and services by 15% from 2016 to 2020;;RE100","","",NA,NA,""
12246,"Canadian Imperial Bank of Commerce (CIBC)","Investor","Canada","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of specific operations by 10% from 2018 to 2023","","",NA,NA,""
12356,"Capital One","Investor","United States of America","Reduce CO2e emissions from business travel by 100% from 2017 to 2019;;Reduce operational CO2e emissions by 100% from 2017 to 2019;;RE100","","",NA,NA,""
12622,"Cegereal","Investor","France","Internal carbon price in use;;Reduce CO2e emissions intensity of specific downstream leased assets by 3% from 2013 to 2030;;Reduce CO2e emissions intensity of specific operations by 29% from 2013 to 2030;;Reduce direct CO2e emissions by 24% from 2017 to 2030;;Reduce specific CO2e emissions from purchased utilities by 58% from 2013 to 2030;;Reduce specific CO2e emissions from relevant upstream and downstream activities by 18% from 2013 to 2030","","",NA,NA,""
12741,"AMP","Investor","Australia","Internal carbon price in use;;Reduce operational CO2e emissions by 40% from 2013 to 2021;;Climate Action 100+;;Net Zero Carbon Buildings Commitment;;DivestInvest","","",NA,NA,""
12974,"Chubb Limited","Investor","Switzerland","Reduce operational CO2e emissions by 20% from 2016 to 2025;;Reduce operational CO2e emissions by 40% from 2016 to 2035","","",NA,NA,""
13092,"Citigroup Inc.","Investor","United States of America","USD 1.2 billion of green bonds issued in 2019 (Up to the end of the third quarter);;Internal carbon price in use;;Reduce operational CO2e emissions by 35% from 2005 to 2020;;Reduce operational CO2e emissions by 80% from 2005 to 2050;;Decarbonizing Shipping: Getting to Zero Coalition ;;Cities Climate Finance Leadership Alliance (CCFLA);;RE100","","",NA,NA,""
13396,"Comerica Incorporated","Investor","United States of America","Internal carbon price in use;;Reduce specific operational CO2e emissions by 100% from 2012 to 2050;;Reduce specific operational CO2e emissions by 20% from 2012 to 2020;;Reduce specific operational CO2e emissions by 50% from 2012 to 2025;;Reduce specific operational CO2e emissions by 65% from 2012 to 2030","","",NA,NA,""
13429,"Commerzbank AG","Investor","Germany","USD 573 million of green bonds issued in 2018;;Internal carbon price in use;;Reduce specific CO2e emissions from operations and downstream activities by 70% from 2007 to 2020;;2050 Pathways Platform;;Climate Neutral Now;;Responsible Corporate Engagement in Climate Policy;;RE100;;Remove Commodity-driven Deforestation","","",NA,NA,""
13440,"Commonwealth Bank of Australia","Investor","Australia","USD 496 million of green bonds issued in 2017;;Reduce CO2e emissions intensity of operations by 34.4% from 2015 to 2020;;Reduce specific CO2e emissions from purchased utilities by 57.4% from 2009 to 2020;;Reduce specific CO2e emissions from purchased utilities by 60% from 2009 to 2020;;Reduce specific direct CO2e emissions by 52.7% from 2009 to 2020;;Reduce specific direct CO2e emissions by 70.9% from 2009 to 2020;;EP100;;Responsible Corporate Engagement in Climate Policy;;RE100","","",NA,NA,""
13762,"Covivio","Investor","France","USD 552 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 561 million of green bonds issued in 2016;;Reduce CO2e emissions intensity of operations by 35% from 2017 to 2030;;Reduce CO2e emissions intensity of specific operations and upstream and downstream activities by 34% from 2010 to 2030;;Science Based Targets initiative","","",NA,NA,""
13795,"Credit Agricole","Investor","France","USD 1.3 billion of green bonds issued in 2018;;USD 109 million of green bonds issued in 2015;;USD 3.6 billion of green bonds issued in 2017;;USD 329 million of green bonds issued in 2013;;USD 366 million of green bonds issued in 2016;;USD 761 million of green bonds issued in 2014;;USD 95 million of green bonds issued in 2019 (Up to the end of the third quarter);;Reduce CO2e emissions from operations and upstream activities by 15% from 2016 to 2020;;2050 Pathways Platform;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance;;RE100","","",NA,NA,""
13806,"Credit Suisse","Investor","Switzerland","Internal carbon price in use;;Reduce CO2e emissions intensity of specific operations by 40% from 2006 to 2025;;Reduce specific CO2e emissions from operations and upstream and downstream activities by 14% from 2013 to 2020","","",NA,NA,""
14062,"DGB Financial Group","Investor","Republic of Korea","Internal carbon price in use;;Reduce CO2e emissions from purchased utilities by 30% from 2018 to 2050;;Reduce CO2e emissions intensity of direct emissions by 30% from 2015 to 2030;;Reduce CO2e emissions intensity of purchased utilities by 30% from 2015 to 2040;;Reduce direct CO2e emissions by 23% from 2015 to 2025;;Science Based Targets initiative","","",NA,NA,""
14160,"DNB ASA","Investor","Norway","USD 133 million of green bonds issued in 2015;;Internal carbon price in use;;Reduce specific operational CO2e emissions by 35% from 2014 to 2025;;Reduce specific operational CO2e emissions by 55% from 2014 to 2036;;Decarbonizing Shipping: Getting to Zero Coalition ;;RE100","","",NA,NA,""
14384,"Dai-Ichi Life Holdings","Investor","Japan","Reduce specific operational CO2e emissions by 40% from 2013 to 2030;;Reduce specific operational CO2e emissions by 70% from 2013 to 2050;;RE100","","",NA,NA,""
14503,"Daiwa Securities Group Inc.","Investor","Japan","USD 88 million of green bonds issued in 2018;;Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of specific upstream leased assets by 35% from 2013 to 2020;;Reduce specific operational CO2e emissions by 70% from 2010 to 2050","","",NA,NA,""
14612,"Danske Bank A/S","Investor","Denmark","USD 565 million of green bonds issued in 2019 (Up to the end of the third quarter);;Internal carbon price in use;;Decarbonizing Shipping: Getting to Zero Coalition ;;RE100","","",NA,NA,""
14835,"Derwent London","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce CO2e emissions intensity of operations by 55% from 2013 to 2027;;Science Based Targets initiative;;RE100","","",NA,NA,""
14857,"Desjardins Group","Investor","Canada","Internal carbon price in use;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
14891,"Deutsche Bank Ag","Investor","Germany","Internal carbon price in use;;Cities Climate Finance Leadership Alliance (CCFLA)","","",NA,NA,""
14966,"Dexus Property Group","Investor","Australia","Reduce operational CO2e emissions by 81% from 2018 to 2030;;Reduce specific operational CO2e emissions by 10% from 2015 to 2020;;Reduce specific operational CO2e emissions by 11.7% from 2015 to 2020;;Net Zero Carbon Buildings Commitment;;Business Ambition for 1.5 °C – Our Only Future;;Climate Ambition Alliance: Net Zero 2050;;Science Based Targets initiative;;EP100","","",NA,NA,""
15040,"Digital Realty Trust Inc","Investor","United States of America","USD 1.2 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 500 million of green bonds issued in 2015;;Reduce CO2e emissions intensity of specific utility purchases by 10% from 2017 to 2022;;Reduce specific CO2e emissions from purchased utilities by 100% from 2016 to 2020;;Reduce specific CO2e emissions from purchased utilities by 100% from 2016 to 2028","","",NA,NA,""
15062,"Direct Line Insurance Group","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce specific operational CO2e emissions by 57% from 2013 to 2020","","",NA,NA,""
15104,"ABN Amro Holding","Investor","Netherlands","USD 558 million of green bonds issued in 2016;;USD 564 million of green bonds issued in 2015;;USD 848 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 928 million of green bonds issued in 2018;;Internal carbon price in use;;Reduce direct CO2e emissions by 100% from 2016 to 2019;;Reduce specific CO2e emissions from business travel by 43% from 2013 to 2020;;Reduce specific CO2e emissions from downstream activities by 0% from 2017 to 2030;;Decarbonizing Shipping: Getting to Zero Coalition ;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
15980,"Emira Property Fund","Investor","South Africa","Set an internal carbon price by 2021;;Reduce operational CO2e emissions by 13% from 2015 to 2022;;Science Based Targets initiative","","",NA,NA,""
