"entity_id","name","entity_type","country","area","area_unit","area_year","density","density_unit","density_year","population","population_year","employee_range","employees_year","revenue_year","revenue_currency","business_activity","climate_action_timeframe","themes","commitment_type","commit_text","cooperative_description","climate_action_type","cross_cutting_themes","sdgs","dataprovider_link","dataprovider_name"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 200 million of green bonds issued in 2010","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 206 million of green bonds issued in 2014","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 262 million of green bonds issued in 2011","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 524 million of green bonds issued in 2012","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 595 million of green bonds issued in 2015","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Zero Carbon Buildings for All ","Decarbonize the world’s building stock ","Emission Reduction","Mitigation;;Policy","",NA,NA
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy;;Industry","Cooperative actions","SEforALL: Building Efficiency Accelerator Platform","Double the improvement rate of building energy efficiency by 2030","Energy Efficiency",NA,"",NA,NA
10699,"Martha'S Vineyard Land Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 20 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10699,"Martha'S Vineyard Land Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 35 million of green bonds issued in 2014","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10715,"Mississippi Development Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 13 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10720,"Natixis (Csail Cmbs)","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 72 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10721,"New Jersey Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 161 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10721,"New Jersey Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 17 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10721,"New Jersey Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 37 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10721,"New Jersey Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 53 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10721,"New Jersey Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 9.6 million of green bonds issued in 2015","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10727,"North American Development Bank - Nadb","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 126 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10728,"Opic","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 117 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10728,"Opic","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 216 million of green bonds issued in 2015","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10728,"Opic","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 74 million of green bonds issued in 2014","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10734,"Pennsylvania Economic Development Financing Authority","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 50 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10743,"Regency Centers","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 250 million of green bonds issued in 2014","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10747,"Rhode Island Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 19 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10747,"Rhode Island Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 32 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10747,"Rhode Island Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 36 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10747,"Rhode Island Infrastructure Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 39 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10750,"Berner Kantonalbank AG BEKB","Investor","Switzerland","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/1650","CDP"
10750,"Berner Kantonalbank AG BEKB","Investor","Switzerland","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce CO2e emissions from operations and upstream activities by 5% from 2015 to 2019","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/1650","CDP"
10750,"Berner Kantonalbank AG BEKB","Investor","Switzerland","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 12% from 2012 to 2022","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/1650","CDP"
10750,"Berner Kantonalbank AG BEKB","Investor","Switzerland","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 61% from 2004 to 2022","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/1650","CDP"
10750,"Berner Kantonalbank AG BEKB","Investor","Switzerland","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce operational CO2e emissions by 70% from 2004 to 2036","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/1650","CDP"
10801,"Vermont Municipal Bond Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 6.1 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10806,"Vornado Realty Trust","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Real Estate","No target",NA,"Individual actions","USD 450 million of green bonds issued in 2014","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10806,"Vornado Realty Trust","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Real Estate","Cooperative initiative participation","Energy;;Industry","Cooperative actions","EP100","Commit to smart energy use","Energy Efficiency","Mitigation","",NA,NA
10810,"Development Bank Of Latin America - Caf","Investor","Venezuela (Bolivarian Republic of)","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 132 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10811,"Ho Chi Minh City Finance","Investor","Viet Nam","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 23 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10816,"Abc Financial Leasing","Investor","China","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 434 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10818,"Industrial Bank","Investor","China","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 2.9 billion of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10818,"Industrial Bank","Investor","China","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 401 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10818,"Industrial Bank","Investor","China","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 9.6 billion of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10821,"DBS Group","Investor","Singapore","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 500 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10821,"DBS Group","Investor","Singapore","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","RE100","Procure 100% of electricity from renewable sources","Renewable Energy","Mitigation","",NA,NA
